event_id,user_id,event_type,timestamp,sku_id,price_usd,recipient_id,platform,user_type
evt_0016928,usr_0515,purchase,2026-03-15 03:46:00,SKU010,95.0,,ios,b2c
evt_0001204,usr_0029,product_view,2026-02-12 17:28:00,SKU004,55.0,,ios,b2c
evt_0002883,usr_0087,app_open,2026-01-17 20:51:00,,,,android,b2c
evt_0008613,usr_0279,product_view,2025-10-06 01:18:00,SKU002,45.0,,android,b2b
evt_0009257,usr_0291,product_view,2026-03-30 17:36:00,SKU013,32.0,,ios,b2c
evt_0007242,usr_0232,product_view,2025-10-11 04:31:00,SKU008,55.0,,android,b2c
evt_0002637,usr_0080,product_view,2026-03-15 07:41:00,SKU008,55.0,,web,b2c
evt_0019986,usr_0621,app_open,2026-02-14 17:43:00,,,,ios,b2c
evt_0024460,usr_0731,product_view,2025-11-24 14:36:00,SKU018,78.0,,android,b2c
evt_0019049,usr_0582,add_to_cart,2025-12-06 10:28:00,SKU020,38.0,,ios,b2b
evt_0018252,usr_0561,app_open,2026-03-14 10:29:00,,,,ios,b2c
evt_0024981,usr_0745,app_open,2026-01-18 15:10:00,,,,web,b2c
evt_0000877,usr_0025,app_open,2026-02-04 09:22:00,,,,android,b2b
evt_0026437,usr_0794,add_to_cart,2026-03-01 22:58:00,SKU006,49.0,,ios,b2b
evt_0004379,usr_0120,app_open,2026-02-16 12:06:00,,,,android,b2b
evt_0011957,usr_0371,product_view,2025-11-17 10:20:00,SKU018,78.0,,ios,b2b
evt_0022698,usr_0687,app_open,2026-03-15 02:55:00,,,,ios,b2c
evt_0003908,usr_0108,app_open,2026-03-14 19:27:00,,,,ios,b2c
evt_0010763,usr_0330,purchase,2026-02-13 01:17:00,SKU015,52.0,,ios,b2b
evt_0007688,usr_0244,product_view,2026-02-27 20:15:00,SKU030,46.0,,ios,b2b
evt_0024910,usr_0744,add_to_cart,2026-03-09 06:46:00,SKU015,52.0,,ios,b2b
evt_0008075,usr_0261,app_open,2026-03-25 16:15:00,,,,web,b2b
evt_0014635,usr_0450,product_view,2025-12-11 06:43:00,SKU008,55.0,,android,b2b
evt_0013161,usr_0420,app_open,2025-12-09 00:27:00,,,,android,b2b
evt_0006479,usr_0198,app_open,2025-12-20 11:46:00,,,,web,b2b
evt_0004711,usr_0140,app_open,2026-01-16 03:45:00,,,,web,b2c
evt_0019516,usr_0604,add_to_cart,2026-01-29 18:33:00,SKU003,38.0,,ios,b2c
evt_0012476,usr_0396,app_open,2025-10-17 10:31:00,,,,web,b2b
evt_0000989,usr_0026,app_open,2025-12-14 01:12:00,,,,ios,b2c
evt_0002682,usr_0080,add_to_cart,2026-02-23 15:33:00,SKU008,55.0,,web,b2c
evt_0018892,usr_0578,app_open,2025-10-14 12:44:00,,,,ios,b2c
evt_0009702,usr_0302,product_view,2026-02-15 20:33:00,SKU026,48.0,,android,b2b
evt_0017392,usr_0529,gift_send,2026-03-09 05:23:00,SKU017,68.0,rec_0208,web,b2c
evt_0020156,usr_0623,purchase,2026-03-10 19:21:00,SKU001,65.0,,ios,b2c
evt_0011196,usr_0341,gift_send,2026-02-09 08:54:00,SKU005,42.0,rec_0150,ios,b2c
evt_0007787,usr_0251,product_view,2026-01-08 21:19:00,SKU028,65.0,,ios,b2c
evt_0018260,usr_0562,gift_send,2026-03-09 19:10:00,SKU001,65.0,rec_0248,ios,b2c
evt_0016099,usr_0495,app_open,,,,,ios,b2c
evt_0003823,usr_0107,add_to_cart,2025-11-11 10:38:00,SKU030,46.0,,android,b2c
evt_0008446,usr_0275,app_open,2026-02-15 21:19:00,,,,ios,b2c
evt_0020613,usr_0637,product_view,2026-01-22 15:27:00,SKU014,40.0,,ios,b2c
evt_0005159,usr_0155,add_to_cart,2026-03-15 10:22:00,SKU029,82.0,,ios,b2c
evt_0024365,usr_0727,app_open,2026-02-16 23:01:00,,,,android,b2c
evt_0017143,usr_0522,add_to_cart,2026-03-19 06:10:00,SKU029,82.0,,web,b2b
evt_0000654,usr_0015,product_view,2026-03-06 23:00:00,SKU006,49.0,,ios,b2c
evt_0005812,usr_0177,purchase,2026-03-02 15:34:00,SKU030,46.0,,ios,b2c
evt_0002892,usr_0087,app_open,2025-12-21 18:08:00,,,,android,b2c
evt_0016179,usr_0495,app_open,2026-01-31 23:00:00,,,,ios,b2c
evt_0025025,usr_0746,product_view,2025-10-26 06:25:00,SKU012,48.0,,ios,b2b
evt_0005636,usr_0167,app_open,2026-02-28 19:43:00,,,,ios,b2c
evt_0009612,usr_0298,app_open,2025-12-31 17:10:00,,,,android,b2b
evt_0003044,usr_0088,product_view,2026-02-04 12:53:00,SKU016,120.0,,web,b2c
evt_0024419,usr_0727,product_view,2026-02-11 21:02:00,SKU002,45.0,,android,b2c
evt_0008445,usr_0275,product_view,2025-10-22 19:25:00,SKU012,48.0,,ios,b2c
evt_0024815,usr_0740,product_view,2025-11-01 17:01:00,SKU007,85.0,,ios,b2c
evt_0006159,usr_0188,app_open,2026-02-28 07:24:00,,,,android,b2c
evt_0013515,usr_0424,app_open,2025-12-22 23:42:00,,,,ios,b2c
evt_0012569,usr_0400,add_to_cart,2026-02-17 23:33:00,SKU020,38.0,,ios,b2b
evt_0006022,usr_0185,app_open,2025-11-28 21:57:00,,,,android,b2c
evt_0005092,usr_0155,add_to_cart,2026-03-24 03:24:00,SKU010,95.0,,ios,b2c
evt_0013569,usr_0424,product_view,2026-01-17 06:34:00,SKU024,36.0,,ios,b2c
evt_0011211,usr_0341,product_view,2025-10-31 07:01:00,SKU028,65.0,,ios,b2c
evt_0011221,usr_0341,app_open,2025-12-21 04:20:00,,,,ios,b2c
evt_0019926,usr_0621,product_view,2025-11-03 19:38:00,SKU003,38.0,,ios,b2c
evt_0024385,usr_0727,app_open,2026-02-16 03:30:00,,,,android,b2c
evt_0023277,usr_0701,app_open,2026-03-21 18:52:00,,,,ios,b2c
evt_0017515,usr_0530,product_view,2026-02-08 02:15:00,SKU009,60.0,,android,b2c
evt_0003659,usr_0105,app_open,2026-02-03 03:15:00,,,,ios,b2b
evt_0003326,usr_0097,app_open,2026-03-20 20:58:00,,,,ios,b2b
evt_0009465,usr_0297,purchase,2025-12-15 13:36:00,SKU019,55.0,,ios,b2c
evt_0015033,usr_0464,product_view,2026-03-30 08:44:00,SKU024,36.0,,web,b2c
evt_0002663,usr_0080,product_view,2026-02-17 15:51:00,SKU008,55.0,,web,b2c
evt_0022806,usr_0690,add_to_cart,,SKU022,72.0,,ios,b2c
evt_0011673,usr_0356,add_to_cart,2025-10-24 13:06:00,SKU006,49.0,,ios,b2c
evt_0026284,usr_0790,app_open,2026-03-03 17:26:00,,,,ios,b2c
evt_0001927,usr_0055,app_open,2026-02-28 06:58:00,,,,web,b2c
evt_0021412,usr_0660,app_open,2026-02-03 04:15:00,,,,ios,b2c
evt_0014132,usr_0436,app_open,2025-12-19 18:21:00,,,,ios,b2b
evt_0025092,usr_0748,add_to_cart,2026-01-08 23:03:00,SKU001,65.0,,web,b2c
evt_0002880,usr_0086,product_view,2026-02-21 18:30:00,SKU003,38.0,,android,b2c
evt_0013562,usr_0424,app_open,2026-03-18 02:07:00,,,,ios,b2c
evt_0009494,usr_0297,app_open,2025-12-22 03:33:00,,,,ios,b2c
evt_0020531,usr_0634,app_open,2026-02-13 08:16:00,,,,ios,b2c
evt_0022617,usr_0686,purchase,2026-01-11 09:24:00,SKU006,49.0,,android,b2c
evt_0023825,usr_0713,app_open,2026-03-07 16:32:00,,,,ios,b2c
evt_0016195,usr_0495,app_open,2026-02-12 07:59:00,,,,ios,b2c
evt_0004620,usr_0138,product_view,2025-10-09 08:58:00,SKU017,68.0,,ios,b2c
evt_0000942,usr_0025,add_to_cart,2025-11-08 05:38:00,SKU021,44.0,,android,b2b
evt_0025424,usr_0764,product_view,2026-03-21 21:04:00,SKU001,65.0,,ios,b2b
evt_0025982,usr_0784,product_view,2026-03-12 01:30:00,SKU010,95.0,,ios,b2b
evt_0016577,usr_0501,app_open,2025-12-24 16:39:00,,,,android,b2b
evt_0016522,usr_0500,product_view,2026-01-15 15:47:00,SKU001,65.0,,android,b2c
evt_0008368,usr_0274,app_open,2026-01-09 19:02:00,,,,ios,b2b
evt_0008627,usr_0279,app_open,2025-12-20 08:35:00,,,,android,b2b
evt_0016692,usr_0505,product_view,2026-02-12 18:37:00,SKU021,44.0,,ios,b2b
evt_0017949,usr_0552,app_open,2026-03-08 17:08:00,,,,android,b2c
evt_0012156,usr_0378,app_open,2026-01-12 15:25:00,,,,android,b2b
evt_0006727,usr_0209,app_open,2026-03-27 23:25:00,,,,ios,b2c
evt_0018519,usr_0570,product_view,2026-02-28 07:24:00,SKU006,49.0,,ios,b2b
evt_0020577,usr_0635,app_open,2026-03-24 10:01:00,,,,ios,b2c
evt_0025125,usr_0748,app_open,2025-10-29 15:21:00,,,,web,b2c
evt_0018660,usr_0575,product_view,2026-03-05 01:57:00,SKU019,55.0,,web,b2b
evt_0012817,usr_0415,app_open,2026-02-05 18:42:00,,,,ios,b2c
evt_0024250,usr_0723,app_open,2026-02-22 17:21:00,,,,android,b2c
evt_0026145,usr_0788,app_open,2026-02-03 12:23:00,,,,ios,b2c
evt_0002623,usr_0080,app_open,2026-03-18 13:56:00,,,,web,b2c
evt_0008534,usr_0275,app_open,2026-02-23 17:00:00,,,,ios,b2c
evt_0018301,usr_0567,app_open,2026-02-28 10:55:00,,,,ios,b2b
evt_0016615,usr_0501,app_open,2026-02-09 10:49:00,,,,android,b2b
evt_0008371,usr_0274,app_open,2025-11-21 12:29:00,,,,ios,b2b
evt_0025118,usr_0748,purchase,2025-12-07 17:11:00,SKU001,65.0,,web,b2c
evt_0000737,usr_0020,add_to_cart,2025-11-13 22:38:00,SKU002,45.0,,android,b2b
evt_0026256,usr_0790,app_open,2026-01-28 00:01:00,,,,ios,b2c
evt_0010892,usr_0335,product_view,2026-02-01 00:00:00,SKU008,55.0,,ios,b2c
evt_0021603,usr_0663,product_view,2025-11-05 12:08:00,SKU006,49.0,,ios,b2c
evt_0014057,usr_0433,app_open,2025-11-11 10:36:00,,,,ios,b2c
evt_0014879,usr_0457,app_open,2026-03-24 18:02:00,,,,ios,b2c
evt_0014249,usr_0437,app_open,2026-01-19 18:36:00,,,,android,b2c
evt_0021283,usr_0650,add_to_cart,2025-10-21 22:54:00,SKU001,65.0,,ios,b2c
evt_0020493,usr_0634,app_open,2026-03-28 17:12:00,,,,ios,b2c
evt_0020154,usr_0623,add_to_cart,2026-02-20 09:20:00,SKU001,65.0,,ios,b2c
evt_0009513,usr_0298,app_open,2026-01-05 16:32:00,,,,android,b2b
evt_0010187,usr_0315,add_to_cart,2025-12-17 01:01:00,SKU019,55.0,,android,b2c
evt_0006495,usr_0198,product_view,2025-12-24 05:57:00,SKU022,72.0,,web,b2b
evt_0000755,usr_0021,app_open,2026-03-20 19:01:00,,,,ios,b2c
evt_0025953,usr_0780,purchase,2025-11-12 09:02:00,SKU003,38.0,,android,b2c
evt_0020027,usr_0621,product_view,2025-12-19 04:26:00,SKU003,38.0,,ios,b2c
evt_0015802,usr_0484,gift_send,2025-11-23 06:45:00,SKU006,49.0,rec_0090,android,b2c
evt_0023338,usr_0701,app_open,2026-02-16 11:24:00,,,,ios,b2c
evt_0022171,usr_0677,purchase,2026-01-02 19:57:00,SKU014,40.0,,ios,b2b
evt_0006200,usr_0188,app_open,2025-11-14 16:52:00,,,,android,b2c
evt_0016453,usr_0500,app_open,2025-12-23 17:12:00,,,,android,b2c
evt_0008084,usr_0261,purchase,2025-12-18 02:03:00,SKU019,55.0,,web,b2b
evt_0015047,usr_0464,product_view,2026-02-09 10:09:00,SKU013,32.0,,web,b2c
evt_0026059,usr_0786,add_to_cart,2025-12-28 17:38:00,SKU001,65.0,,android,b2c
evt_0005682,usr_0172,app_open,2025-12-12 01:33:00,,,,ios,b2b
evt_0025676,usr_0767,app_open,2026-03-22 06:48:00,,,,web,b2c
evt_0015653,usr_0479,gift_send,2025-12-13 06:04:00,SKU012,48.0,rec_0085,android,b2c
evt_0023443,usr_0704,add_to_cart,2026-02-18 02:48:00,SKU018,78.0,,ios,b2c
evt_0018064,usr_0555,add_to_cart,2026-02-14 07:19:00,SKU030,46.0,,ios,b2b
evt_0007557,usr_0241,app_open,2026-03-08 02:11:00,,,,web,b2b
evt_0008569,usr_0278,app_open,2026-01-28 05:12:00,,,,android,b2c
evt_0009661,usr_0301,app_open,2026-03-11 15:18:00,,,,android,b2b
evt_0015734,usr_0484,product_view,2025-10-29 09:21:00,SKU003,38.0,,android,b2c
evt_0005961,usr_0181,product_view,2026-01-06 00:23:00,SKU030,46.0,,ios,b2b
evt_0018987,usr_0580,product_view,2026-03-29 08:16:00,SKU024,36.0,,ios,b2c
evt_0024509,usr_0731,app_open,2026-01-21 22:55:00,,,,android,b2c
evt_0007868,usr_0253,app_open,2026-01-15 19:47:00,,,,ios,b2b
evt_0001269,usr_0029,product_view,2025-11-21 04:50:00,SKU004,55.0,,ios,b2c
evt_0013733,usr_0429,add_to_cart,2026-03-01 16:36:00,SKU030,46.0,,ios,b2c
evt_0012697,usr_0408,app_open,2026-02-11 06:12:00,,,,web,b2c
evt_0021827,usr_0669,purchase,2025-12-09 07:29:00,SKU010,95.0,,ios,b2b
evt_0006998,usr_0222,app_open,2026-01-15 15:12:00,,,,ios,b2b
evt_0011283,usr_0343,product_view,2026-02-20 01:32:00,SKU013,32.0,,ios,b2c
evt_0008669,usr_0282,add_to_cart,2025-11-28 01:54:00,SKU030,46.0,,ios,b2c
evt_0025856,usr_0777,add_to_cart,2025-12-09 23:42:00,SKU030,46.0,,android,b2c
evt_0018667,usr_0575,purchase,2026-01-29 16:58:00,SKU006,49.0,,web,b2b
evt_0009045,usr_0288,app_open,2026-03-03 02:19:00,,,,ios,b2b
evt_0023189,usr_0700,add_to_cart,2025-12-08 07:31:00,SKU002,45.0,,android,b2c
evt_0026364,usr_0792,app_open,2025-12-23 23:51:00,,,,ios,b2c
evt_0022485,usr_0684,product_view,2026-01-30 15:37:00,SKU007,85.0,,web,b2c
evt_0005127,usr_0155,app_open,2026-03-25 07:51:00,,,,ios,b2c
evt_0009327,usr_0293,app_open,2025-11-24 10:02:00,,,,ios,b2c
evt_0001545,usr_0043,product_view,2025-11-24 04:55:00,SKU010,95.0,,web,b2b
evt_0000739,usr_0021,app_open,2026-02-02 00:19:00,,,,ios,b2c
evt_0011572,usr_0354,app_open,2026-03-17 01:12:00,,,,ios,b2c
evt_0010875,usr_0334,app_open,2026-02-28 00:47:00,,,,ios,b2c
evt_0001674,usr_0046,app_open,2025-12-15 19:07:00,,,,ios,b2c
evt_0016121,usr_0495,app_open,2026-03-04 05:59:00,,,,ios,b2c
evt_0002567,usr_0078,add_to_cart,2026-01-16 21:53:00,SKU016,120.0,,ios,b2c
evt_0006984,usr_0222,product_view,2026-03-04 06:08:00,SKU017,68.0,,ios,b2b
evt_0006795,usr_0210,add_to_cart,2026-02-08 15:42:00,SKU012,48.0,,android,b2c
evt_0004732,usr_0142,app_open,2026-01-20 14:33:00,,,,ios,b2c
evt_0000773,usr_0021,app_open,2025-11-21 09:29:00,,,,ios,b2c
evt_0017249,usr_0524,app_open,2026-02-07 07:59:00,,,,android,b2b
evt_0008521,usr_0275,app_open,2026-03-18 20:24:00,,,,ios,b2c
evt_0023876,usr_0713,app_open,2026-03-04 12:52:00,,,,ios,b2c
evt_0017025,usr_0521,app_open,2026-01-24 18:06:00,,,,ios,b2c
evt_0000018,usr_0000,product_view,2026-01-14 05:22:00,SKU001,65.0,,ios,b2c
evt_0002244,usr_0065,product_view,2026-03-17 13:27:00,SKU022,72.0,,android,b2c
evt_0003203,usr_0095,product_view,2025-12-23 10:35:00,SKU001,65.0,,ios,b2c
evt_0007288,usr_0235,app_open,2026-01-29 07:44:00,,,,android,b2c
evt_0005204,usr_0157,product_view,2026-03-11 09:27:00,SKU012,48.0,,android,b2c
evt_0013708,usr_0428,app_open,2025-12-20 03:46:00,,,,ios,b2b
evt_0006923,usr_0214,app_open,2026-01-06 04:20:00,,,,android,b2c
evt_0022586,usr_0685,app_open,2025-12-12 14:34:00,,,,android,b2c
evt_0011998,usr_0371,product_view,2025-10-05 02:29:00,SKU026,48.0,,ios,b2b
evt_0011197,usr_0341,add_to_cart,2025-10-14 02:37:00,SKU002,45.0,,ios,b2c
evt_0013968,usr_0433,product_view,2026-02-16 14:11:00,SKU001,65.0,,ios,b2c
evt_0023090,usr_0695,app_open,2026-03-12 05:58:00,,,,android,b2c
evt_0012921,usr_0417,add_to_cart,2025-10-07 03:59:00,SKU017,68.0,,ios,b2c
evt_0006665,usr_0207,product_view,2026-03-05 06:16:00,SKU004,55.0,,android,b2b
evt_0003240,usr_0097,app_open,2025-11-22 09:35:00,,,,ios,b2b
evt_0016929,usr_0515,product_view,2025-12-06 17:47:00,SKU010,95.0,,ios,b2c
evt_0003309,usr_0097,app_open,2025-12-30 21:05:00,,,,ios,b2b
evt_0010358,usr_0321,product_view,2026-03-18 08:34:00,SKU027,58.0,,android,b2b
evt_0000363,usr_0010,product_view,2026-03-19 08:37:00,SKU006,49.0,,ios,b2b
evt_0011017,usr_0339,product_view,2026-03-24 19:34:00,SKU010,95.0,,ios,b2c
evt_0011789,usr_0362,purchase,2026-03-17 16:31:00,SKU001,65.0,,ios,b2c
evt_0004726,usr_0140,product_view,2026-01-10 20:52:00,SKU001,65.0,,web,b2c
evt_0008738,usr_0284,add_to_cart,2026-01-15 20:55:00,SKU008,55.0,,android,b2b
evt_0019324,usr_0593,gift_send,2026-01-03 09:13:00,SKU003,38.0,rec_0139,ios,b2c
evt_0016855,usr_0511,add_to_cart,2026-02-03 19:33:00,SKU021,44.0,,ios,b2b
evt_0001641,usr_0044,gift_send,2025-12-05 18:21:00,SKU006,49.0,rec_0275,ios,b2c
evt_0025134,usr_0749,product_view,2026-01-04 16:53:00,SKU011,75.0,,android,b2c
evt_0001172,usr_0027,product_view,2025-10-04 19:12:00,SKU025,89.0,,ios,b2c
evt_0004500,usr_0126,product_view,2025-10-02 04:31:00,SKU017,68.0,,android,b2c
evt_0013465,usr_0424,purchase,2025-10-07 05:44:00,SKU021,44.0,,ios,b2c
evt_0024857,usr_0743,app_open,2026-03-26 22:38:00,,,,ios,b2c
evt_0020965,usr_0644,product_view,2025-11-26 20:46:00,SKU002,45.0,,ios,b2b
evt_0003364,usr_0100,product_view,2026-03-30 06:12:00,SKU023,35.0,,ios,b2c
evt_0019939,usr_0621,purchase,2025-11-20 07:45:00,SKU013,32.0,,ios,b2c
evt_0012665,usr_0408,product_view,2026-01-25 16:20:00,SKU004,55.0,,web,b2c
evt_0001410,usr_0035,app_open,2026-02-13 10:51:00,,,,android,b2c
evt_0012479,usr_0396,app_open,2025-10-23 16:19:00,,,,web,b2b
evt_0021433,usr_0661,product_view,2025-10-14 22:12:00,SKU016,120.0,,web,b2c
evt_0006666,usr_0207,purchase,2026-03-20 09:12:00,SKU004,55.0,,android,b2b
evt_0011332,usr_0344,gift_send,2025-12-08 10:49:00,SKU004,55.0,rec_0098,ios,b2c
evt_0017199,usr_0522,app_open,2026-03-23 11:51:00,,,,web,b2b
evt_0014900,usr_0459,app_open,2026-02-10 00:12:00,,,,ios,b2c
evt_0002131,usr_0061,product_view,2025-12-07 14:04:00,SKU017,68.0,,ios,b2c
evt_0001797,usr_0050,app_open,2026-03-15 23:23:00,,,,web,b2c
evt_0015378,usr_0468,add_to_cart,2026-03-16 13:24:00,SKU025,89.0,,ios,b2c
evt_0007727,usr_0246,app_open,2026-03-28 05:45:00,,,,ios,b2c
evt_0004575,usr_0134,app_open,2026-03-05 15:59:00,,,,web,b2c
evt_0005190,usr_0156,product_view,2025-11-16 07:02:00,SKU006,49.0,,android,b2c
evt_0008167,usr_0267,purchase,2026-01-13 11:02:00,SKU021,44.0,,android,b2c
evt_0019506,usr_0604,app_open,2026-01-19 22:40:00,,,,ios,b2c
evt_0015732,usr_0484,purchase,2026-01-28 20:11:00,SKU014,40.0,,android,b2c
evt_0012410,usr_0392,app_open,2026-03-10 12:53:00,,,,ios,b2c
evt_0000523,usr_0014,app_open,2025-11-07 20:10:00,,,,ios,b2b
evt_0003089,usr_0090,app_open,2026-01-09 12:35:00,,,,ios,b2b
evt_0023905,usr_0714,product_view,2026-01-13 08:21:00,SKU025,89.0,,ios,b2c
evt_0011619,usr_0356,app_open,2025-12-22 15:45:00,,,,ios,b2c
evt_0001996,usr_0056,app_open,2026-02-12 21:13:00,,,,ios,b2c
evt_0017916,usr_0549,product_view,2026-02-17 00:23:00,SKU021,44.0,,android,b2c
evt_0011819,usr_0365,app_open,2025-10-22 15:48:00,,,,ios,b2b
evt_0019105,usr_0584,add_to_cart,2026-03-06 03:43:00,SKU020,38.0,,android,b2c
evt_0011602,usr_0356,app_open,2026-03-19 03:09:00,,,,ios,b2c
evt_0002831,usr_0086,app_open,2025-10-22 06:53:00,,,,android,b2c
evt_0008269,usr_0270,product_view,2026-03-21 20:43:00,SKU011,75.0,,android,b2c
evt_0007489,usr_0238,purchase,2026-03-14 04:00:00,SKU004,55.0,,android,b2c
evt_0021638,usr_0664,gift_send,2026-01-19 23:35:00,SKU016,120.0,rec_0075,ios,b2b
evt_0021943,usr_0670,product_view,2026-02-12 21:46:00,SKU001,65.0,,ios,b2c
evt_0023451,usr_0705,product_view,2026-02-09 15:05:00,SKU002,45.0,,web,b2c
evt_0001299,usr_0029,app_open,2026-02-06 01:47:00,,,,ios,b2c
evt_0006273,usr_0191,app_open,2025-11-12 05:48:00,,,,web,b2c
evt_0005499,usr_0162,product_view,2026-01-04 07:39:00,SKU023,35.0,,android,b2c
evt_0006447,usr_0198,product_view,2025-10-31 13:28:00,SKU017,68.0,,web,b2b
evt_0015613,usr_0477,app_open,2026-02-27 23:23:00,,,,android,b2b
evt_0015126,usr_0464,purchase,2025-12-22 22:49:00,SKU013,32.0,,web,b2c
evt_0022676,usr_0687,app_open,2026-02-28 17:16:00,,,,ios,b2c
evt_0017864,usr_0546,product_view,2025-12-02 20:51:00,SKU027,58.0,,ios,b2c
evt_0017985,usr_0552,product_view,2026-03-20 14:44:00,SKU011,75.0,,android,b2c
evt_0010151,usr_0315,app_open,2026-03-29 11:59:00,,,,android,b2c
evt_0007067,usr_0226,product_view,2025-12-29 17:40:00,SKU008,55.0,,web,b2b
evt_0023661,usr_0710,app_open,2026-03-01 01:40:00,,,,android,b2b
evt_0021049,usr_0644,app_open,2026-03-10 18:07:00,,,,ios,b2b
evt_0015116,usr_0464,app_open,2026-03-15 07:47:00,,,,web,b2c
evt_0008747,usr_0284,add_to_cart,2026-01-26 07:15:00,SKU004,55.0,,android,b2b
evt_0005680,usr_0172,app_open,2026-03-24 23:24:00,,,,ios,b2b
evt_0011549,usr_0353,app_open,2026-03-29 12:46:00,,,,ios,b2c
evt_0016781,usr_0509,app_open,2026-03-06 12:31:00,,,,android,b2b
evt_0001537,usr_0043,app_open,2025-11-27 22:00:00,,,,web,b2b
evt_0018890,usr_0578,product_view,2025-12-03 16:38:00,SKU008,55.0,,ios,b2c
evt_0012298,usr_0386,product_view,2026-02-28 21:08:00,SKU001,65.0,,ios,b2c
evt_0021743,usr_0665,product_view,2025-12-03 14:30:00,SKU006,49.0,,ios,b2c
evt_0005555,usr_0163,app_open,2026-03-04 18:54:00,,,,android,b2c
evt_0003010,usr_0088,add_to_cart,2025-12-21 17:21:00,SKU028,65.0,,web,b2c
evt_0017107,usr_0522,app_open,2026-03-20 17:09:00,,,,web,b2b
evt_0016684,usr_0505,product_view,2026-03-15 01:18:00,SKU021,44.0,,ios,b2b
evt_0024577,usr_0732,product_view,2025-10-09 23:00:00,SKU003,38.0,,android,b2c
evt_0007328,usr_0236,purchase,2026-03-08 18:03:00,SKU004,55.0,,ios,b2c
evt_0012486,usr_0396,app_open,2025-10-30 07:51:00,,,,web,b2b
evt_0004185,usr_0117,gift_send,2025-10-22 05:04:00,SKU012,48.0,rec_0134,ios,b2b
evt_0025420,usr_0764,add_to_cart,2026-03-21 00:57:00,SKU001,65.0,,ios,b2b
evt_0015146,usr_0465,product_view,2026-03-11 04:43:00,SKU017,68.0,,ios,b2c
evt_0009549,usr_0298,product_view,2026-01-04 02:24:00,SKU002,45.0,,android,b2b
evt_0011496,usr_0353,product_view,2026-01-12 14:49:00,SKU022,72.0,,ios,b2c
evt_0013647,usr_0428,product_view,2026-02-28 18:06:00,SKU009,60.0,,ios,b2b
evt_0025411,usr_0764,app_open,2026-03-08 03:50:00,,,,ios,b2b
evt_0023212,usr_0701,app_open,,,,,ios,b2c
evt_0025509,usr_0764,purchase,2026-03-19 00:47:00,SKU001,65.0,,ios,b2b
evt_0013147,usr_0420,app_open,2025-12-07 21:23:00,,,,android,b2b
evt_0004582,usr_0135,product_view,2026-03-08 04:37:00,SKU017,68.0,,ios,b2c
evt_0025528,usr_0764,app_open,2026-03-02 21:33:00,,,,ios,b2b
evt_0007367,usr_0236,product_view,2026-01-05 04:35:00,SKU004,55.0,,ios,b2c
evt_0010681,usr_0329,gift_send,2026-01-06 04:33:00,SKU001,65.0,rec_0233,ios,b2c
evt_0000143,usr_0003,product_view,2025-10-03 18:55:00,SKU009,60.0,,android,b2c
evt_0026503,usr_0799,app_open,2025-11-22 09:53:00,,,,web,b2b
evt_0026473,usr_0799,add_to_cart,2026-03-30 18:21:00,SKU018,78.0,,web,b2b
evt_0024283,usr_0723,app_open,2026-01-24 08:11:00,,,,android,b2c
evt_0009344,usr_0293,add_to_cart,2025-12-16 14:01:00,SKU025,89.0,,ios,b2c
evt_0014141,usr_0436,app_open,2026-03-13 09:32:00,,,,ios,b2b
evt_0001212,usr_0029,product_view,2025-12-22 23:25:00,SKU004,55.0,,ios,b2c
evt_0019776,usr_0617,product_view,2025-10-02 09:12:00,SKU001,65.0,,ios,b2c
evt_0024303,usr_0725,product_view,2025-11-12 21:00:00,SKU006,49.0,,android,b2c
evt_0009261,usr_0291,app_open,2026-03-27 03:22:00,,,,ios,b2c
evt_0014086,usr_0435,app_open,2026-02-28 20:09:00,,,,android,b2c
evt_0022735,usr_0687,app_open,2026-02-15 04:55:00,,,,ios,b2c
evt_0005994,usr_0185,app_open,2026-01-16 01:55:00,,,,android,b2c
evt_0004272,usr_0118,app_open,2026-03-01 12:02:00,,,,web,b2b
evt_0014923,usr_0461,product_view,2025-12-16 00:24:00,SKU001,65.0,,android,b2b
evt_0019967,usr_0621,app_open,2025-11-22 15:27:00,,,,ios,b2c
evt_0000786,usr_0021,app_open,2026-02-14 15:25:00,,,,ios,b2c
evt_0011049,usr_0340,product_view,2026-02-07 06:47:00,SKU028,65.0,,ios,b2b
evt_0014785,usr_0457,app_open,2026-02-16 04:49:00,,,,ios,b2c
evt_0018100,usr_0556,app_open,2025-10-23 08:50:00,,,,ios,b2b
evt_0020679,usr_0641,app_open,2025-11-20 03:58:00,,,,ios,b2c
evt_0015792,usr_0484,app_open,2025-10-15 21:35:00,,,,android,b2c
evt_0012379,usr_0391,app_open,2026-01-04 14:22:00,,,,ios,b2c
evt_0007853,usr_0252,add_to_cart,2025-10-06 01:22:00,SKU008,55.0,,web,b2b
evt_0025206,usr_0754,add_to_cart,2026-02-07 23:12:00,SKU010,95.0,,ios,b2c
evt_0022217,usr_0678,add_to_cart,2026-03-14 19:41:00,SKU007,85.0,,web,b2b
evt_0013016,usr_0418,product_view,2026-03-27 01:33:00,SKU006,49.0,,android,b2c
evt_0014873,usr_0457,product_view,2026-02-07 18:56:00,SKU018,78.0,,ios,b2c
evt_0014259,usr_0437,app_open,2026-03-08 02:17:00,,,,android,b2c
evt_0019289,usr_0591,product_view,2025-12-15 13:36:00,SKU017,68.0,,android,b2c
